,mandates, CREDIT
5241,220459755349,11970.0
5242,220459791234,14195.01
5243,220459914089,17290.0
5244,220460112113,1239.88
5245,220461944584,7980.0
5246,220461946936,6650.0
5247,220461948723,10640.0
5248,220461954993,5320.0
5249,220461995738,23940.0
5250,220462087398,13300.0
5251,220462111545,21280.0
5252,220462196477,17290.0
5253,220462278963,6650.0
5254,220462281994,15960.0
5255,220462287887,37240.0
5256,220462288194,22610.0
5257,220462297985,10640.0
5258,220462298169,9310.0
5259,220462298447,7980.0
5260,220462301705,9310.0
5261,220462303120,17290.0
5262,220462329986,11970.0
5263,220462336779,10640.0
5264,220462338839,3990.0
5265,220462339457,5320.0
5266,220462487419,6650.0
5267,220463351006,10640.0
5268,220463388381,11970.0
5269,220463466393,5320.0
5270,220463479461,7980.0
5271,220463518844,6650.0
5272,220463570889,30590.0
5273,220463578753,7980.0
5274,220463578932,38570.0
5275,220463587470,19950.0
5276,220463592853,26600.0
5277,220463606874,5320.0
5278,220463606973,6650.0
5279,220463643857,5320.0
5280,220463669418,9310.0
5281,220463675985,5320.0
5282,220463723849,11970.0
5283,220463784079,7980.0
5284,220463819309,6650.0
5285,220463953393,11970.0
5286,220464227448,5320.0
5287,220464381369,5320.0
5288,220464382397,3990.0
5289,220464468777,7980.0
5290,220464487573,10640.0
5291,220464489341,5320.0
5292,220464515774,3990.0
5293,220464526447,5320.0
5294,220464671793,11970.0
5295,220464781739,6650.0
5296,220464882192,10640.0
5297,220465883958,14630.0
5298,220466541474,3990.0
5299,220466695348,3990.0
5300,220466967594,5320.0
5301,220468348342,7980.0
5302,220468348460,3990.0
5303,220468395871,15960.0
5304,220468426764,25270.0
5305,220468578917,23940.0
5306,220468585833,14630.0
5307,220468633278,25270.0
5308,220468633594,17290.0
5309,220468751988,6650.0
5310,220468870972,3990.0
5311,220468954778,5320.0
5312,220468965404,7980.0
5313,220469017949,14630.0
5314,220469029594,3990.0
5315,220469048757,6650.0
5316,220469048856,23940.0
5317,220469048917,5320.0
5318,220469049304,34580.0
5319,220469056889,21280.0
5320,220469078872,10640.0
5321,220469199416,53200.0
5322,220469681353,9310.0
5323,220469787514,21280.0
5324,220469922946,49210.0
5325,220470888376,4655.0
5326,220471050571,13300.0
5327,220471978093,10972.5
5328,220472008005,18620.0
5329,220472388485,63840.0
5330,220472398719,23940.0
5331,220472448272,9310.0
5332,220472982683,14630.0
5333,220473949701,6650.0
5334,230398668475,1.0
5335,230399538336,12500.0
5336,230399895702,12500.0
5337,230401764007,12500.0
5338,230401898444,12500.0
5339,230402021652,18750.0
5340,230402026027,12500.0
5341,230402045115,15000.0
5342,230402062586,37500.0
5343,230402075131,25000.0
5344,230402100442,50000.0
5345,230402123556,50000.0
5346,230402554310,13750.0
5347,230404760011,62500.0
5348,230405055785,25000.0
5349,230405661241,25000.0
5350,230405697894,12500.0
5351,230405756215,878.34
5352,230408171065,42500.0
5353,230408687953,67500.0
5354,230409397943,12500.0
5355,230409686797,21250.0
5356,230409687344,15000.0
5357,230409697687,35000.0
5358,230410049110,18750.0
5359,230410066562,16250.0
5360,230410142226,3143.5200000000004
5361,230410407108,8750.0
5362,230412002926,31250.0
5363,230412002950,8750.0
5364,230412352509,52500.0
5365,230413374020,5000.0
5366,230413453201,6250.0
5367,230414839757,8750.0
5368,230415065091,35000.0
5369,230416936973,11250.0
5370,230417151746,5000.0
5371,230417688953,5000.0
5372,230417752540,18750.0
5373,230417783894,25000.0
5374,230418070160,22500.0
5375,230419344483,26250.0
5376,230419490484,16250.0
5377,230419929253,1.0
5378,230420156128,21250.0
5379,230420270077,20000.0
5380,230420613650,26250.0
5381,230420722710,43750.0
5382,230420852018,16250.0
5383,230421551665,13750.0
5384,230424271011,53750.0
5385,230428991764,11700.0
5386,230429840359,13000.0
5387,230430430805,16900.0
5388,230430641030,5200.0
5389,230431735889,46800.0
5390,230431806001,6500.0
5391,230432001431,13000.0
5392,230432649975,22610.0
5393,230434198872,33250.0
5394,230434547791,26600.0
5395,230434798336,5320.0
5396,230437869957,21280.0
5397,230439479796,5320.0
5398,230439495584,23940.0
5399,230440095030,30590.0
5400,230440355018,7980.0
5401,230440405080,23940.0
5402,230440622502,6650.0
5403,230440711536,17290.0
5404,230440889995,30590.0
5405,230441799178,7980.0
5406,230441799847,10640.0
5407,230441849098,11970.0
5408,230441952110,5320.0
5409,230442006635,3990.0
5410,230442053245,7980.0
5411,230442053820,3990.0
5412,230442506001,6650.0
5413,230442965954,25270.0
5414,230443034999,9310.0
5415,230443090015,14630.0
5416,230443195299,5320.0
5417,230443260060,5320.0
5418,230443318399,7980.0
5419,230443364005,31920.0
5420,230443463999,17290.0
5421,230443468789,11970.0
5422,230443784896,26600.0
5423,230444147368,5285.85
5424,230444150126,59850.0
5425,230444257489,41230.0
5426,230444382474,101080.0
5427,230444382959,7980.0
5428,230444398309,23940.0
5429,230444449907,10640.0
5430,230444759278,6650.0
5431,230444908829,11970.0
5432,230444943757,21280.0
5433,230445232215,15960.0
5434,230445351821,9310.0
5435,230445712700,9310.0
5436,230445749928,35910.0
5437,230445802705,13300.0
5438,230445888698,7980.0
5439,230445930500,41230.0
5440,230446001756,15960.0
5441,230446014075,3990.0
5442,230446221107,9310.0
5443,230446222022,9310.0
5444,230446648990,9310.0
5445,230446794199,21280.0
5446,230446794892,17290.0
5447,230446796481,5320.0
5448,230446993491,17290.0
5449,230447063036,25270.0
5450,230447065530,3990.0
5451,230447348288,17290.0
5452,230447794966,7980.0
5453,230447848827,27930.0
5454,230447898803,41230.0
5455,230448147986,17290.0
5456,230448154002,26600.0
5457,230448446834,13300.0
5458,230448667199,6650.0
5459,230448982481,3990.0
5460,230449544447,19950.0
5461,230449697275,15960.0
5462,230450938453,5320.0
5463,230451362710,3990.0
5464,230452649192,6650.0
5465,230453050636,29260.0
5466,230453336996,14630.0
5467,230453397391,15960.0
5468,230453692924,66436.43
5469,230453839681,5320.0
5470,230453865439,10640.0
5471,230454109974,6650.0
5472,230454228793,10640.0
5473,230454468778,9310.0
5474,230454532798,5320.0
5475,230454668292,13300.0
5476,230454941890,11970.0
5477,230455151609,5320.0
5478,230455221160,26600.0
5479,230455380521,10640.0
5480,230455388394,6650.0
5481,230455403018,7980.0
5482,230455413116,7980.0
5483,230455423120,5320.0
5484,230455510023,7980.0
5485,230455511150,11970.0
5486,230455533999,39900.0
5487,230455796976,21280.0
5488,230455866894,9310.0
5489,230455873494,10640.0
5490,230455889273,18620.0
5491,230456444799,10640.0
5492,230456686496,27930.0
5493,230456794392,9310.0
5494,230456794938,5320.0
5495,230456981789,3990.0
5496,230456985443,11780.22
5497,230457297698,7980.0
5498,230457389674,15960.0
5499,230457765464,14630.0
5500,230457774289,97090.0
5501,230457887371,18620.0
5502,230458088986,5320.0
5503,230458114020,14630.0
5504,230458366964,5320.0
5505,230458512000,3990.0
5506,230459447163,11970.0
5507,230459697171,5320.0
5508,230459697656,6650.0
5509,230459708985,6650.0
5510,230459755397,19950.0
5511,230459772429,11970.0
5512,230459887637,6650.0
5513,230459888241,5320.0
5514,230459956895,3990.0
5515,230459968676,18620.0
5516,230459975295,26600.0
5517,230459983238,37240.0
5518,230461361102,10640.0
5519,230461945961,22610.0
5520,230461949935,5320.0
5521,230461979734,34580.0
5522,230461995847,14630.0
5523,230462023016,10640.0
5524,230462023101,11970.0
5525,230462201160,21280.0
5526,230462223510,21280.0
5527,230462284484,7980.0
5528,230462296854,11970.0
5529,230462389688,6650.0
5530,230462393893,11970.0
5531,230462445991,10640.0
5532,230462446858,17290.0
5533,230462447985,6650.0
5534,230462477982,9310.0
5535,230463001117,19950.0
5536,230463376369,26600.0
5537,230463384864,3990.0
5538,230463386698,10640.0
5539,230463394392,15960.0
5540,230463435967,3990.0
5541,230463448644,5320.0
5542,230463475982,7980.0
5543,230463543429,7980.0
5544,230463572469,7980.0
5545,230463578881,13300.0
5546,230463591934,5320.0
5547,230463665393,5320.0
5548,230463776782,6650.0
5549,230463809462,13300.0
5550,230463866264,3990.0
5551,230463866749,7980.0
5552,230463877069,5320.0
5553,230464098381,11970.0
5554,230464098871,3990.0
5555,230464239814,6650.0
5556,230464417496,5320.0
5557,230464468264,14630.0
5558,230464521879,6650.0
5559,230464545644,18620.0
5560,230464548746,3990.0
5561,230464779534,7980.0
5562,230464809098,6650.0
5563,230464865348,10640.0
5564,230465052086,5320.0
5565,230465052246,10640.0
5566,230465217006,9310.0
5567,230465842869,6650.0
5568,230466000157,3990.0
5569,230466929871,5320.0
5570,230466948718,11970.0
5571,230468347908,6650.0
5572,230468348432,3990.0
5573,230468348451,6650.0
5574,230468395334,19950.0
5575,230468417473,15960.0
5576,230468418873,5320.0
5577,230468429169,39900.0
5578,230468446729,9310.0
5579,230468483849,14630.0
5580,230468578692,19950.0
5581,230468634928,3990.0
5582,230468646672,9310.0
5583,230468672977,19950.0
5584,230468699255,7980.0
5585,230468843248,26600.0
5586,230468859687,13300.0
5587,230469034987,3990.0
5588,230469334194,7980.0
5589,230469335947,3990.0
5590,230469348313,13300.0
5591,230469359981,19950.0
5592,230469410994,25270.0
5593,230469993053,10640.0
5594,230470013066,5320.0
5595,230471504006,4987.5
5596,230471978381,11970.0
5597,230471984928,6650.0
5598,230471986475,26600.0
5599,230471989153,45220.0
5600,230472008015,46550.0
5601,230472010315,6650.0
5602,230472061220,5320.0
5603,230472107510,9642.5
5604,230472386284,26600.0
5605,230472396594,13965.0
5606,230472694367,15960.0
5607,230472734599,22610.0
5608,230472769353,6650.0
5609,230474773857,9310.0
5610,240399900493,12500.0
5611,240399993251,12500.0
5612,240402122067,31250.0
5613,240402132311,6250.0
5614,240402161921,6250.0
5615,240402662013,25000.0
5616,240403288494,18750.0
5617,240403689482,576.3
5618,240404536898,50000.0
5619,240404986184,12500.0
5620,240405390820,12500.0
5621,240405514726,37500.0
5622,240406140316,31250.0
5623,240406157627,50000.0
5624,240406250809,12500.0
5625,240407352816,3750.0
5626,240407895963,11250.0
5627,240409301009,6731.48
5628,240409738768,27500.0
5629,240410087621,22500.0
5630,240410157591,26250.0
5631,240410264058,10000.0
5632,240411462552,78750.0
5633,240412033551,7500.0
5634,240412103445,125000.0
5635,240412316512,10000.0
5636,240412939844,15000.0
5637,240413103166,15000.0
5638,240413212212,6250.0
5639,240414161565,20000.0
5640,240414709389,15000.0
5641,240417028035,7500.0
5642,240417258540,17500.0
5643,240417754525,15000.0
5644,240417797684,25000.0
5645,240418809488,22500.0
5646,240419344469,26250.0
5647,240419445982,26250.0
5648,240420314331,16250.0
5649,240420355595,25000.0
5650,240420452638,12500.0
5651,240420864205,11250.0
5652,240422620512,31250.0
5653,240424300165,130000.0
5654,240424576789,10000.0
5655,240429138973,19500.0
5656,240429818783,9100.0
5657,240429818858,5200.0
5658,240429843495,26000.0
5659,240430204153,78000.0
5660,240431570107,84500.0
5661,240431773020,6500.0
5662,240432435994,7980.0
5663,240433594487,21280.0
5664,240434200306,7980.0
5665,240436994397,13300.0
5666,240437696924,15960.0
5667,240437699673,46550.0
5668,240437701625,27930.0
5669,240437765998,26600.0
5670,240437797796,13300.0
5671,240437896353,5320.0
5672,240439310535,66500.0
5673,240439718797,3990.0
5674,240439924877,10640.0
5675,240439989604,18620.0
5676,240440356075,15960.0
5677,240440401431,3990.0
5678,240440403425,90440.0
5679,240440712211,6650.0
5680,240441062053,10640.0
5681,240441158055,119700.0
5682,240441745483,21280.0
5683,240442052152,5320.0
5684,240442053156,9310.0
5685,240442102053,14630.0
5686,240442136010,3990.0
5687,240442167025,5320.0
5688,240442638873,15960.0
5689,240442846829,45220.0
5690,240442978792,27930.0
5691,240443206525,6650.0
5692,240443212055,6650.0
5693,240443453040,13300.0
5694,240443453101,7980.0
5695,240443460111,6650.0
5696,240443465989,18620.0
5697,240443736896,10640.0
5698,240444136488,22610.0
5699,240444150080,7980.0
5700,240444150117,34580.0
5701,240444178954,10640.0
5702,240444232989,9310.0
5703,240444388914,6650.0
5704,240444394444,11970.0
5705,240444438443,15960.0
5706,240444449093,13300.0
5707,240444478919,6650.0
5708,240444491888,3990.0
5709,240444638687,7980.0
5710,240444688234,7980.0
5711,240444929318,6650.0
5712,240445077535,5320.0
5713,240445089999,9310.0
5714,240445262062,11970.0
5715,240445388489,125020.0
5716,240445564031,7980.0
5717,240445667010,5320.0
5718,240445700081,9310.0
5719,240445720526,10640.0
5720,240445739963,7980.0
5721,240445743489,5320.0
5722,240445757100,6650.0
5723,240445828389,3990.0
5724,240445948848,69160.0
5725,240446006820,7980.0
5726,240446124526,7980.0
5727,240446553215,21280.0
5728,240446649358,3990.0
5729,240447256035,5320.0
5730,240447745896,3990.0
5731,240447950105,6650.0
5732,240448437929,14630.0
5733,240448979238,7980.0
5734,240450401826,55860.0
5735,240450695978,18620.0
5736,240453048369,13300.0
5737,240453817849,14630.0
5738,240453837908,35910.0
5739,240453847323,21280.0
5740,240454110705,5320.0
5741,240454637159,22610.0
5742,240454638286,15960.0
5743,240454648704,14630.0
5744,240454792975,13300.0
5745,240455141116,6650.0
5746,240455164570,67830.0
5747,240455170670,10640.0
5748,240455224121,11970.0
5749,240455226035,9310.0
5750,240455400162,11970.0
5751,240455574505,21280.0
5752,240455748194,5320.0
5753,240455796383,23940.0
5754,240455814510,13300.0
5755,240455823999,3990.0
5756,240456392989,15960.0
5757,240456669379,29260.0
5758,240457038894,9310.0
5759,240457060066,17290.0
5760,240457198298,3990.0
5761,240457249293,22610.0
5762,240457439858,23940.0
5763,240458347853,25270.0
5764,240458480899,11970.0
5765,240458665497,11970.0
5766,240458677462,7980.0
5767,240458679828,3990.0
5768,240459249842,13300.0
5769,240459655794,13300.0
5770,240459657934,7980.0
5771,240459699062,15960.0
5772,240459708684,5320.0
5773,240459735729,7980.0
5774,240459743885,17290.0
5775,240459771939,10640.0
5776,240459798180,21280.0
5777,240459887633,3990.0
5778,240459888128,5320.0
5779,240459914919,35910.0
5780,240459968832,26600.0
5781,240459989820,3990.0
5782,240460696779,18620.0
5783,240461650536,14630.0
5784,240461652130,17290.0
5785,240461738877,9310.0
5786,240461906984,11970.0
5787,240461940493,9310.0
5788,240461949648,23940.0
5789,240461950120,35910.0
5790,240461991289,9310.0
5791,240462012626,18620.0
5792,240462099991,5320.0
5793,240462300801,38570.0
5794,240462304106,3990.0
5795,240462339496,10640.0
5796,240462484983,13300.0
5797,240462767454,11970.0
5798,240463287868,22610.0
5799,240463374974,11970.0
5800,240463376888,17290.0
5801,240463479674,5320.0
5802,240463479909,5320.0
5803,240463495754,11970.0
5804,240463518699,10640.0
5805,240463532474,6650.0
5806,240463559454,5320.0
5807,240463586099,11970.0
5808,240463591388,5320.0
5809,240463597903,9310.0
5810,240463598281,22610.0
5811,240463694485,7980.0
5812,240463729362,6650.0
5813,240463985682,5320.0
5814,240464051201,19950.0
5815,240464062501,6650.0
5816,240464168459,3990.0
5817,240464383798,5320.0
5818,240464489436,15960.0
5819,240464496154,5320.0
5820,240464539549,3990.0
5821,240464666274,15960.0
5822,240464779544,3990.0
5823,240464794568,9310.0
5824,240464817391,11970.0
5825,240464848062,3990.0
5826,240465049498,7980.0
5827,240465052242,9310.0
5828,240465114117,5320.0
5829,240465555016,9310.0
5830,240466536379,9310.0
5831,240466981893,7980.0
5832,240467984485,13300.0
5833,240468347942,21280.0
5834,240468347975,37240.0
5835,240468348178,3990.0
5836,240468395669,7980.0
5837,240468395848,7980.0
5838,240468425949,9310.0
5839,240468443364,26600.0
5840,240468444882,17290.0
5841,240468476383,22610.0
5842,240468501006,9310.0
5843,240468578428,5320.0
5844,240468640864,27930.0
5845,240468647691,14630.0
5846,240468668382,6650.0
5847,240469048961,19950.0
5848,240469049197,11970.0
5849,240469049395,23940.0
5850,240469347936,3990.0
5851,240469577649,10640.0
5852,240469735719,15960.0
5853,240469895034,10640.0
5854,240471354521,32917.5
5855,240471978348,7980.0
5856,240471978881,46550.0
5857,240471989224,6650.0
5858,240471989417,6650.0
5859,240472010617,10640.0
5860,240472785438,8977.5
5861,240472944866,9310.0
5862,240474388823,6650.0
5863,250398686159,1.0
5864,250399385594,25000.0
5865,250399699617,62500.0
5866,250399993690,12500.0
5867,250401206855,1.0
5868,250401564207,37500.0
5869,250401626205,12500.0
5870,250402022742,12500.0
5871,250402037625,25000.0
5872,250402038502,62500.0
5873,250402075311,18750.0
5874,250402116547,37500.0
5875,250402213039,12500.0
5876,250403967894,62500.0
5877,250404063603,25000.0
5878,250404917884,18750.0
5879,250404992944,12500.0
5880,250405059746,12500.0
5881,250405772805,12500.0
5882,250406043231,12500.0
5883,250406119730,12500.0
5884,250406330557,25000.0
5885,250406421604,12500.0
5886,250409283001,50000.0
5887,250409686798,15000.0
5888,250410482047,18750.0
5889,250411420336,125000.0
5890,250411537100,12500.0
5891,250412193521,6250.0
5892,250413111242,41250.0
5893,250413713525,10000.0
5894,250414709399,18750.0
5895,250415413529,25000.0
5896,250416018716,28750.0
5897,250417335520,22500.0
5898,250417506220,18750.0
5899,250417597789,20000.0
5900,250417804601,25000.0
5901,250418205061,21250.0
5902,250419978466,6250.0
5903,250422620560,11250.0
5904,250422692000,7500.0
5905,250422998819,18750.0
5906,250423671011,17500.0
5907,250424689862,12500.0
5908,250424776454,46250.0
5909,250429051712,19500.0
5910,250429156120,7800.0
5911,250429709869,7800.0
5912,250430416805,6500.0
5913,250431190805,20800.0
5914,250431702052,9100.0
5915,250431711301,13000.0
5916,250432056127,24700.0
5917,250432170321,15960.0
5918,250432273625,54530.0
5919,250432283605,57190.0
5920,250432505630,46550.0
5921,250434355110,13300.0
5922,250434498579,10640.0
5923,250434568464,30590.0
5924,250437710135,17290.0
5925,250437786393,31920.0
5926,250437879293,19950.0
5927,250438350245,13300.0
5928,250439114040,35910.0
5929,250439495797,13300.0
5930,250439797083,46550.0
5931,250440384521,33250.0
5932,250440896794,5320.0
5933,250441127521,5320.0
5934,250442015706,15695.05
5935,250442015711,7980.0
5936,250442050752,15960.0
5937,250442052237,9310.0
5938,250442054627,13300.0
5939,250442064400,14630.0
5940,250442153420,7980.0
5941,250442390030,13300.0
5942,250443203315,25270.0
5943,250443229974,10640.0
5944,250443362535,9310.0
5945,250443468498,5320.0
5946,250443638938,11970.0
5947,250443731899,25270.0
5948,250443733983,3990.0
5949,250444147864,17290.0
5950,250444150820,50540.0
5951,250444474988,21280.0
5952,250444489094,22610.0
5953,250444619284,17290.0
5954,250444638348,6650.0
5955,250444651520,26600.0
5956,250444694099,6650.0
5957,250444796427,33250.0
5958,250444988407,6650.0
5959,250445120186,10640.0
5960,250445257037,17290.0
5961,250445262576,29260.0
5962,250445263161,15960.0
5963,250445331117,11970.0
5964,250445415032,21988.54
5965,250445417045,4156.96
5966,250445561052,11970.0
5967,250445689478,15960.0
5968,250445689954,21280.0
5969,250445696879,15960.0
5970,250445835899,30590.0
5971,250445852635,42560.0
5972,250445895459,6650.0
5973,250446221009,6650.0
5974,250446306230,10640.0
5975,250446971010,3990.0
5976,250447062052,17290.0
5977,250447063221,6650.0
5978,250447549424,9310.0
5979,250447884958,6650.0
5980,250448147973,3990.0
5981,250448808874,9310.0
5982,250448979922,63840.0
5983,250449010400,3990.0
5984,250449113605,15960.0
5985,250450161822,6650.0
5986,250451189489,14630.0
5987,250451211312,10640.0
5988,250451358525,7555.8
5989,250451359030,13300.0
5990,250452600061,17290.0
5991,250452738288,21280.0
5992,250453689951,77140.0
5993,250453691789,19950.0
5994,250453698578,6650.0
5995,250453769698,21280.0
5996,250453776378,38570.0
5997,250453800101,9310.0
5998,250453837584,99750.0
5999,250453847875,14630.0
6000,250453875948,42560.0
6001,250454112540,11970.0
6002,250454628966,3990.0
6003,250454638263,9310.0
6004,250454784462,21280.0
6005,250454790873,7980.0
6006,250455191630,6650.0
6007,250455200936,11970.0
6008,250455202855,9310.0
6009,250455220411,14630.0
6010,250455223607,10640.0
6011,250455371075,199500.0
6012,250455380112,7980.0
6013,250455380305,9310.0
6014,250455401124,7980.0
6015,250455422800,6650.0
6016,250455561103,18620.0
6017,250455789972,17290.0
6018,250455844394,15960.0
6019,250455872510,29260.0
6020,250455879393,10640.0
6021,250455884993,17290.0
6022,250455886483,10640.0
6023,250456552517,5933.29
6024,250456663110,9310.0
6025,250457928358,3990.0
6026,250457938164,3990.0
6027,250458667996,6650.0
6028,250458677274,17290.0
6029,250459333879,7980.0
6030,250459494749,10640.0
6031,250459648822,13300.0
6032,250459679149,6650.0
6033,250459697577,25270.0
6034,250459698765,6650.0
6035,250459707883,25270.0
6036,250459748925,25270.0
6037,250459822897,10640.0
6038,250459884753,10640.0
6039,250459887704,17290.0
6040,250459911978,47880.0
6041,250459971849,13300.0
6042,250459974744,3990.0
6043,250459992074,9310.0
6044,250460085210,7980.0
6045,250460099899,18620.0
6046,250460202676,17290.0
6047,250460621611,3990.0
6048,250461749268,11970.0
6049,250461832494,13300.0
6050,250462005711,11970.0
6051,250462008516,14630.0
6052,250462020047,10640.0
6053,250462257110,10640.0
6054,250462309005,7980.0
6055,250462331600,94430.0
6056,250463375988,13300.0
6057,250463451535,17290.0
6058,250463518478,7980.0
6059,250463518789,6650.0
6060,250463538438,7980.0
6061,250463564494,11970.0
6062,250463578957,14630.0
6063,250463578976,5320.0
6064,250463579773,3990.0
6065,250463588089,5320.0
6066,250463589673,77140.0
6067,250463593887,41230.0
6068,250463595853,66500.0
6069,250463689192,14630.0
6070,250463769768,3990.0
6071,250463878913,15960.0
6072,250463878932,13300.0
6073,250463925995,11970.0
6074,250464108994,9310.0
6075,250464225479,3990.0
6076,250464228487,6650.0
6077,250464388188,7980.0
6078,250464475958,11970.0
6079,250464600600,7980.0
6080,250464757967,3990.0
6081,250464777098,10640.0
6082,250464785319,9310.0
6083,250464791495,25270.0
6084,250465052841,10640.0
6085,250465272131,7980.0
6086,250465276110,10640.0
6087,250465597468,13300.0
6088,250465597473,23940.0
6089,250466060576,17290.0
6090,250466221715,17290.0
6091,250466629878,18620.0
6092,250466728944,6650.0
6093,250466942897,19950.0
6094,250467535299,9310.0
6095,250467979328,38570.0
6096,250468054615,13300.0
6097,250468348409,17290.0
6098,250468425389,17290.0
6099,250468444279,10640.0
6100,250468585764,14630.0
6101,250468585919,11970.0
6102,250468648653,9310.0
6103,250468648714,6650.0
6104,250468649049,14630.0
6105,250468662979,18620.0
6106,250468678895,14630.0
6107,250468679178,5320.0
6108,250468774793,6650.0
6109,250468788931,6650.0
6110,250468819904,6650.0
6111,250468868490,18620.0
6112,250468956444,11970.0
6113,250469017489,9310.0
6114,250469333973,15960.0
6115,250469343364,30590.0
6116,250469349304,93100.0
6117,250469518429,9310.0
6118,250469592358,17290.0
6119,250469593471,5320.0
6120,250469738539,29260.0
6121,250471251811,6650.0
6122,250471977957,6650.0
6123,250471978099,9310.0
6124,250471989446,15960.0
6125,250471989470,19950.0
6126,250471996197,26600.0
6127,250472057035,6650.0
6128,250472389448,5320.0
6129,250472727769,6650.0
6130,260398669363,1.0
6131,260399547733,10558.83
6132,260399927733,12500.0
6133,260401765008,6875.0
6134,260401911161,12500.0
6135,260401961641,37500.0
6136,260402002198,59068.42
6137,260402073336,25000.0
6138,260402122068,2400.7799999999997
6139,260402664541,62500.0
6140,260405057333,37500.0
6141,260405659621,12500.0
6142,260405925111,56250.0
6143,260406385611,50000.0
6144,260409452221,6875.0
6145,260410205852,91250.0
6146,260410550372,71250.0
6147,260410626715,15000.0
6148,260410675008,32500.0
6149,260410762722,75000.0
6150,260410830523,27500.0
6151,260411341405,31250.0
6152,260411380091,6250.0
6153,260411463227,28750.0
6154,260412352643,15000.0
6155,260412360657,17500.0
6156,260412370722,16250.0
6157,260413502830,9375.0
6158,260413653032,8750.0
6159,260415095810,20000.0
6160,260415711058,21250.0
6161,260417017052,8750.0
6162,260417351681,25000.0
6163,260417800057,10000.0
6164,260418502575,6250.0
6165,260418739284,27500.0
6166,260418888486,15000.0
6167,260418896919,5000.0
6168,260419869359,26250.0
6169,260419894684,56250.0
6170,260420365717,11250.0
6171,260420832017,22500.0
6172,260421161941,13750.0
6173,260421178630,17500.0
6174,260422313651,55000.0
6175,260422701062,6250.0
6176,260423053586,5000.0
6177,260423611112,20000.0
6178,260423746289,11250.0
6179,260424594379,5000.0
6180,260424601107,18750.0
6181,260424835468,20000.0
6182,260429022206,14300.0
6183,260429415001,27300.0
6184,260430203475,24700.0
6185,260431705720,13000.0
6186,260431707031,6500.0
6187,260431707106,3900.0
6188,260431800406,7800.0
6189,260431802212,6500.0
6190,260431862531,27300.0
6191,260432059522,18200.0
6192,260432072632,22100.0
6193,260433153321,17290.0
6194,260433230701,29260.0
6195,260433588492,13300.0
6196,260433974474,9310.0
6197,260434030616,23940.0
6198,260434411017,18620.0
6199,260436854031,19950.0
6200,260437737992,7980.0
6201,260437796868,10640.0
6202,260438021014,31920.0
6203,260439147497,13300.0
6204,260439447472,26600.0
6205,260439558484,122360.0
6206,260439945437,10640.0
6207,260440103395,26600.0
6208,260440355152,22610.0
6209,260440373410,131670.0
6210,260440797964,7980.0
6211,260440800322,11970.0
6212,260441170218,10640.0
6213,260441204765,14630.0
6214,260441702170,14630.0
6215,260442011167,6650.0
6216,260442011695,7980.0
6217,260442011756,9310.0
6218,260442011761,3990.0
6219,260442015735,6650.0
6220,260442051436,13300.0
6221,260442083003,29260.0
6222,260442172706,18620.0
6223,260442315215,6650.0
6224,260442358021,5320.0
6225,260442472111,11970.0
6226,260443201642,10640.0
6227,260443206630,18620.0
6228,260443215012,3990.0
6229,260443366100,15960.0
6230,260443463525,22610.0
6231,260443637883,10640.0
6232,260443948917,7980.0
6233,260444258010,7980.0
6234,260444398419,25270.0
6235,260444520515,11970.0
6236,260444737872,9310.0
6237,260445077065,13300.0
6238,260445180835,5320.0
6239,260445247505,5320.0
6240,260445263072,10640.0
6241,260445265405,9310.0
6242,260445266711,14630.0
6243,260445273226,16727.98
6244,260445368620,10640.0
6245,260445404557,22610.0
6246,260445750213,10640.0
6247,260445820621,22610.0
6248,260445831525,10640.0
6249,260446003672,31065.46
6250,260446155057,14630.0
6251,260446265305,49210.0
6252,260446350780,10640.0
6253,260446602212,26600.0
6254,260446730021,9915.52
6255,260446798759,5142.51
6256,260447065107,6650.0
6257,260447066630,13300.0
6258,260448947875,5320.0
6259,260449599568,3990.0
6260,260450360935,17290.0
6261,260451170840,21280.0
6262,260451203256,26600.0
6263,260452600052,9310.0
6264,260452862100,13300.0
6265,260453047479,6650.0
6266,260453691469,7980.0
6267,260453749074,7980.0
6268,260453749168,3990.0
6269,260454629377,2944.16
6270,260454684463,30590.0
6271,260454778089,6650.0
6272,260454857939,27930.0
6273,260455221213,27930.0
6274,260455224136,6650.0
6275,260455250663,22610.0
6276,260455348979,5320.0
6277,260455365503,14630.0
6278,260455365541,43890.0
6279,260455371518,9310.0
6280,260455380056,5320.0
6281,260455385515,13300.0
6282,260455516031,10640.0
6283,260455613051,7980.0
6284,260455620202,9310.0
6285,260455749364,13300.0
6286,260455763540,17290.0
6287,260455863035,7980.0
6288,260456416530,9310.0
6289,260456462541,37240.0
6290,260456496389,9310.0
6291,260456564530,19950.0
6292,260456797368,11970.0
6293,260456875889,13300.0
6294,260456960101,7980.0
6295,260457053571,15960.0
6296,260457054636,14630.0
6297,260457061123,30590.0
6298,260459250701,18620.0
6299,260459269973,3990.0
6300,260459656964,13300.0
6301,260459697813,13300.0
6302,260459743853,13300.0
6303,260459769094,11970.0
6304,260459771959,9310.0
6305,260459798586,17290.0
6306,260459817274,11970.0
6307,260459829093,5320.0
6308,260459848157,18620.0
6309,260459961978,6650.0
6310,260460340211,6650.0
6311,260460620202,15960.0
6312,260461156551,25270.0
6313,260461650575,10640.0
6314,260462003251,15960.0
6315,260462024526,22610.0
6316,260462298958,15960.0
